source name,source #neur,target name,target #neur,Granger score,corrected p,eid
LGd,20,PO,56,0.001088829165990799,0.014241301281867801,1a507308-c63a-4e02-8f32-3239a07dc578
PO,15,ORBm,19,0.0010887171356449476,0.6291504463757466,f25642c6-27a5-4a97-9ea0-06652db79fbd
IC,37,SIM,51,0.0010879619196981593,0.014241301281867801,810b1e07-009e-4ebe-930a-915e4cd8ece4
CA1,15,VISpm,58,0.0010875699239379256,0.7898188136936823,dda5fc59-f09a-4256-9fb5-66c67667a466
CENT2,77,PO,42,0.0010869130320982823,0.014241301281867801,56b57c38-2699-4091-90a8-aba35103155e
VISli,12,PDTg,11,0.0010866416468327466,0.014241301281867801,5d6aa933-4b00-4e99-ae2d-5003657592e9
RSPv,21,PAG,22,0.0010852861824899552,0.6864011575031305,952870e5-f2a7-4518-9e6d-71585460f6fe
MOp,20,SF,15,0.0010841498734367905,0.02767001237569209,113c5b6c-940e-4b21-b462-789b4c2be0e5
MOs,48,ILA,19,0.0010841439881031966,0.014241301281867801,dfbe628d-365b-461c-a07f-8b9911ba83aa
CA1,11,SNr,21,0.0010837967311984875,0.014241301281867801,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4
GPe,46,PIR,19,0.001083726516006669,0.014241301281867801,ef38e503-dd79-4185-bf87-4712d4f274fe
MRN,53,NOT,11,0.001083417500921462,1.0,111c1762-7908-47e0-9f40-2f2ee55b6505
ANcr2,150,MOp,54,0.0010830910868075082,0.014241301281867801,f88d4dd4-ccd7-400e-9035-fa00be3bcfa8
PYR,90,UVU,17,0.0010823349400128856,0.014241301281867801,91796ceb-e314-4859-9a1f-092f85cc846a
APN,36,CA1,17,0.001081807485829711,0.014241301281867801,dc962048-89bb-4e6a-96a9-b062a2be1426
CA1,20,VISp,51,0.0010816977984953401,0.014241301281867801,09b2c4d1-058d-4c84-9fd4-97530f85baf6
RSPagl,37,CA3,11,0.0010815429741638605,0.014241301281867801,f56194bc-8215-4ae8-bc6a-89781ad8e050
GRN,28,PRP,27,0.0010813187041625904,0.014241301281867801,46794e05-3f6a-4d35-afb3-9165091a5a74
MV,14,SUV,12,0.0010811203205284992,0.014241301281867801,8928f98a-b411-497e-aa4b-aa752434686d
ACAd,19,LSr,19,0.0010807140907563007,1.0,0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde
VPM,44,BST,38,0.0010804759250159092,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
SF,15,LSr,19,0.0010803396005201905,0.014241301281867801,113c5b6c-940e-4b21-b462-789b4c2be0e5
VISa,44,PO,46,0.0010803137392213192,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
ENTm,28,CA1,35,0.0010801809624466773,1.0,a8a8af78-16de-4841-ab07-fde4b5281a03
CA1,11,LGv,31,0.0010798849401323673,0.014241301281867801,f9860a11-24d3-452e-ab95-39e199f20a93
VPL,13,ZI,19,0.0010796299705215096,0.014241301281867801,c557324b-b95d-414c-888f-6ee1329a2329
BMA,17,LGv,13,0.0010795752955846361,0.014241301281867801,78b4fff5-c5ec-44d9-b5f9-d59493063f00
PoT,11,SGN,12,0.0010795696287312362,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
NTS,12,CUL4 5,219,0.0010792196950045697,1.0,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
APN,50,LSr,44,0.0010789667009881044,1.0,cc45c568-c3b9-4f74-836e-c87762e898c8
APN,18,CA1,36,0.0010775361756449665,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
LGd,20,SPVI,15,0.0010757291675575354,0.014241301281867801,5339812f-8b91-40ba-9d8f-a559563cc46b
PA,25,VISa,26,0.0010748766571007985,0.014241301281867801,a82800ce-f4e3-4464-9b80-4c3d6fade333
IRN,11,RSPd,13,0.0010740216458416118,0.014241301281867801,26aa51ff-968c-42e4-85c8-8ff47d19254d
ACB,18,MOs,46,0.0010734100314150786,0.014241301281867801,1e45d992-c356-40e1-9be1-a506d944896f
LSr,38,VPL,56,0.001073176735735002,1.0,4720c98a-a305-4fba-affb-bbfa00a724a4
MG,34,DG,31,0.0010727376833583734,0.014241301281867801,f9860a11-24d3-452e-ab95-39e199f20a93
PRM,30,ANcr1,61,0.001071775871443359,0.014241301281867801,22e04698-b974-4805-b241-3b547dbf37bf
SPVO,24,CUN,24,0.001071755456787149,1.0,5157810e-0fff-4bcf-b19d-32d4e39c7dfc
ZI,12,LSr,41,0.0010717500553098214,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
LP,39,VISa,29,0.0010713480975256707,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
CP,136,PIR,18,0.0010702260016032382,0.014241301281867801,626126d5-eecf-4e9b-900e-ec29a17ece07
SSp-ll,31,OT,15,0.0010689831743406963,0.014241301281867801,465c44bd-2e67-4112-977b-36e1ac7e3f8c
AUDpo,18,PERI,29,0.0010681837211722956,0.014241301281867801,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b
LGd,57,VPL,40,0.0010676433783196248,0.014241301281867801,3537d970-f515-4786-853f-23de525e110f
DG,31,MG,34,0.0010674020429867915,0.014241301281867801,f9860a11-24d3-452e-ab95-39e199f20a93
LSr,30,ACAd,14,0.0010669819723574836,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
PO,51,ZI,15,0.001066395140613956,1.0,cb2ad999-a6cb-42ff-bf71-1774c57e5308
BST,17,MOp,86,0.0010658467860813815,0.014241301281867801,4aa1d525-5c7d-4c50-a147-ec53a9014812
VPLpc,43,MV,25,0.0010658305483698261,0.02767001237569209,746d1902-fa59-4cab-b0aa-013be36060d5
CA1,28,VISa,29,0.0010657687156424346,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
MRN,28,CA1,11,0.0010652098652590692,0.014241301281867801,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca
LD,14,PIR,92,0.001064557354664233,0.014241301281867801,27ef44c0-acb2-4220-b776-477d0d5abd35
DG,16,MG,14,0.0010638561118130286,0.014241301281867801,73918ae1-e4fd-4c18-b132-00cb555b1ad2
PRM,24,PARN,22,0.0010637395594170363,1.0,f1db6257-85ef-4385-b415-2d078ec75df2
LP,24,MD,107,0.0010628807431414167,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
SGN,30,PoT,45,0.001062760421397888,0.6864011575031305,d901aff5-2250-467a-b4a1-0cb9729df9e2
DEC,49,IP,43,0.0010623930809502392,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
IC,11,SPVO,14,0.0010619926874933783,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
DG,14,PF,17,0.0010610812126752723,0.014241301281867801,15b69921-d471-4ded-8814-2adad954bcd8
DP,22,SGN,11,0.0010605235328681939,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
VeCB,20,MRN,35,0.0010602939870897154,0.014241301281867801,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8
LP,14,VISa,29,0.0010600135754662255,1.0,02fbb6da-3034-47d6-a61b-7d06c796a830
SSp-tr,34,LP,53,0.0010586445693916136,0.014241301281867801,1a507308-c63a-4e02-8f32-3239a07dc578
CA1,13,APN,12,0.0010573649000683138,0.014241301281867801,a82800ce-f4e3-4464-9b80-4c3d6fade333
PL,11,MOs,31,0.0010559294724383017,1.0,2c44a360-5a56-4971-8009-f469fb59de98
CU,12,PYR,63,0.001055441089528597,0.014241301281867801,bb8d9451-fdbd-4f46-b52e-9290e8f84d2e
POL,22,MRN,15,0.00105429633169843,0.35463443023092467,03cf52f6-fba6-4743-a42e-dd1ac3072343
TTd,20,VISa,38,0.0010540884357076452,1.0,aad23144-0e52-4eac-80c5-c4ee2decb198
RSPagl,37,SCm,49,0.0010534970650048004,0.014241301281867801,f56194bc-8215-4ae8-bc6a-89781ad8e050
CP,57,EPd,26,0.0010533981878369002,0.014241301281867801,81a78eac-9d36-4f90-a73a-7eb3ad7f770b
VISli,12,CA1,63,0.0010533260909456788,0.014241301281867801,5d6aa933-4b00-4e99-ae2d-5003657592e9
VISli,32,ENTl,25,0.001052928127572965,0.014241301281867801,872ce8ff-9fb3-485c-be00-bc5479e0095b
CA1,36,APN,18,0.001052450835275134,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
MRN,26,CA1,13,0.0010522341183461358,0.014241301281867801,91bac580-76ed-41ab-ac07-89051f8d7f6e
ProS,29,VISl,19,0.0010522152204666747,0.014241301281867801,fcd49e34-f07b-441c-b2ac-cb8c462ec5ac
LP,43,MV,21,0.0010521044743642038,0.014241301281867801,72cb5550-43b4-4ef0-add5-e4adfdfb5e02
MV,57,CUL4 5,21,0.0010518575018218846,0.014241301281867801,8db36de1-8f17-4446-b527-b5d91909b45a
VISp,24,LP,16,0.0010507403859926412,0.014241301281867801,0c828385-6dd6-4842-a702-c5075f5f5e81
VISpm,15,MRN,30,0.0010494440840415487,0.014241301281867801,239dd3c9-35f3-4462-95ee-91b822a22e6b
CA1,17,APN,36,0.0010493701562724733,0.014241301281867801,dc962048-89bb-4e6a-96a9-b062a2be1426
RN,54,RSPagl,15,0.0010491183928398628,0.10548360747277426,eacc49a9-f3a1-49f1-b87f-0972f90ee837
MOs,50,ORBvl,14,0.0010479563805144121,0.014241301281867801,2e6e179c-fccc-4e8f-9448-ce5b6858a183
MG,34,CA3,15,0.0010477164677389816,0.014241301281867801,f9860a11-24d3-452e-ab95-39e199f20a93
BST,12,PPN,29,0.001047253366203995,0.014241301281867801,fa1f26a1-eb49-4b24-917e-19f02a18ac61
IRN,18,VISp,63,0.0010472061258112442,0.014241301281867801,41431f53-69fd-4e3b-80ce-ea62e03bf9c7
CA3,39,ZI,19,0.0010472053600845221,0.014241301281867801,c557324b-b95d-414c-888f-6ee1329a2329
MD,34,MOp,57,0.0010462534509576038,0.014241301281867801,bd456d8f-d36e-434a-8051-ff3997253802
PDTg,11,PCG,18,0.0010456918121632564,1.0,5d6aa933-4b00-4e99-ae2d-5003657592e9
IP,11,CUL4 5,24,0.001045380609591393,0.014241301281867801,d71e565d-4ddb-42df-849e-f99cfdeced52
IC,37,SPIV,15,0.0010445691503242526,0.1564560044851933,810b1e07-009e-4ebe-930a-915e4cd8ece4
CA1,17,ZI,18,0.0010445429170854025,0.014241301281867801,e8b4fda3-7fe4-4706-8ec2-91036cfee6bd
MD,16,PVT,23,0.0010440445698883538,0.014241301281867801,2c44a360-5a56-4971-8009-f469fb59de98
ACAd,39,APN,50,0.001043950754292684,0.9008479537598709,cc45c568-c3b9-4f74-836e-c87762e898c8
SPIV,27,SUV,20,0.001043685052367116,1.0,f1db6257-85ef-4385-b415-2d078ec75df2
IP,43,PARN,22,0.0010419171524036664,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
MOp,21,BST,14,0.0010418682799496137,0.0927901991890961,ae8787b1-4229-4d56-b0c2-566b61a25b77
SGN,22,SSp-ul,18,0.0010418015288325266,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
MRN,74,POL,24,0.0010402066610558515,0.0669952432050093,8a3a0197-b40a-449f-be55-c00b23253bbf
ENTm,24,SUB,209,0.001039450164674478,0.014241301281867801,872ce8ff-9fb3-485c-be00-bc5479e0095b
SUV,20,COPY,56,0.0010392812086316594,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
TTd,20,ACAd,14,0.0010391633632789387,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
MG,11,VISa,24,0.0010390326398305927,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
RSPd,13,SCm,17,0.001038591488659153,1.0,26aa51ff-968c-42e4-85c8-8ff47d19254d
PGRN,23,CENT2,29,0.00103848065355012,0.014241301281867801,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0
LGd,20,SSp-tr,34,0.0010383669128307927,0.8791215866702827,1a507308-c63a-4e02-8f32-3239a07dc578
LSr,30,LP,16,0.0010378194035872213,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
MG,16,TTd,53,0.001037209718597114,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
ACAv,12,LSr,30,0.0010369782972320164,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
PFL,15,SIM,71,0.0010358519384243703,1.0,71855308-7e54-41d7-a7a4-b042e78e3b4f
IP,11,LH,11,0.001034518767861845,0.014241301281867801,d71e565d-4ddb-42df-849e-f99cfdeced52
MRN,12,NLL,55,0.001034190380077926,0.0927901991890961,19b44992-d527-4a12-8bda-aa11379cb08c
TEa,16,AUDp,40,0.0010332924057131132,0.014241301281867801,6b0b5d24-bcda-4053-a59c-beaa1fe03b8f
LSr,44,ZI,12,0.0010329007615976437,0.014241301281867801,cc45c568-c3b9-4f74-836e-c87762e898c8
MRN,53,VISp,32,0.0010326016191816035,0.014241301281867801,111c1762-7908-47e0-9f40-2f2ee55b6505
APN,74,MRN,30,0.0010324560417691653,0.014241301281867801,239dd3c9-35f3-4462-95ee-91b822a22e6b
AUDv,60,SSp-bfd,22,0.001032132836210562,0.014241301281867801,ff48aa1d-ef30-4903-ac34-8c41b738c1b9
MG,14,CA3,22,0.0010313761759371198,0.824089342004489,73918ae1-e4fd-4c18-b132-00cb555b1ad2
RSPv,21,SCm,14,0.001031269700097961,0.014241301281867801,993c7024-0abc-4028-ad30-d397ad55b084
CENT2,62,PFL,63,0.0010304377910782159,0.014241301281867801,251ece37-7798-477c-8a06-2845d4aa270c
VISa,22,SI,23,0.0010301687292303807,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
TRN,16,CA1,36,0.0010300100409911517,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
SNc,21,APN,33,0.001028848216316569,0.014241301281867801,51e53aff-1d5d-4182-a684-aba783d50ae5
CM,13,PoT,33,0.0010284920498729556,0.014241301281867801,1b715600-0cbc-442c-bd00-5b0ac2865de1
LP,69,CENT2,77,0.0010283807518250642,1.0,56b57c38-2699-4091-90a8-aba35103155e
CUL4 5,219,NTS,12,0.0010282922573370535,0.014241301281867801,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
V,61,IRN,42,0.001028171302804386,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
RSPagl,16,NPC,15,0.0010280532639539252,0.014241301281867801,3dd347df-f14e-40d5-9ff2-9c49f84d2157
MRN,20,RSPd,23,0.0010279009471985657,0.014241301281867801,edd22318-216c-44ff-bc24-49ce8be78374
MRN,22,VISp,28,0.001027656269710504,0.014241301281867801,90d1e82c-c96f-496c-ad4e-ee3f02067f25
MARN,41,LP,69,0.0010252049833381482,0.014241301281867801,56b57c38-2699-4091-90a8-aba35103155e
CUL4 5,19,CENT3,13,0.0010240640841328984,1.0,8928f98a-b411-497e-aa4b-aa752434686d
CA1,23,VISam,16,0.001023734028444041,1.0,ecb5520d-1358-434c-95ec-93687ecd1396
GRN,34,CUL4 5,22,0.001023698043802228,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
VII,19,ACAd,12,0.00102366067082718,0.014241301281867801,9468fa93-21ae-4984-955c-e8402e280c83
LP,39,APN,67,0.001023185245732321,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
CEA,42,VPM,13,0.0010229913027273185,0.014241301281867801,56956777-dca5-468c-87cb-78150432cc57
LP,16,DG,17,0.0010228983567776373,0.014241301281867801,dc962048-89bb-4e6a-96a9-b062a2be1426
CUL4 5,32,MV,103,0.0010227895581600378,0.014241301281867801,41431f53-69fd-4e3b-80ce-ea62e03bf9c7
CA3,16,PIR,92,0.001021501894912178,0.04080898366927816,27ef44c0-acb2-4220-b776-477d0d5abd35
VISa,29,LP,39,0.001020864868533935,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
SGN,30,MRN,11,0.0010205198357577583,0.05389974105348233,d901aff5-2250-467a-b4a1-0cb9729df9e2
IC,27,CENT2,54,0.0010205188374739248,1.0,571d3ffe-54a5-473d-a265-5dc373eb7efc
ACAd,16,CA3,14,0.0010203385496442951,0.014241301281867801,78b4fff5-c5ec-44d9-b5f9-d59493063f00
IP,24,NTS,15,0.0010202625423527212,0.3667538400431776,09394481-8dd2-4d5c-9327-f2753ede92d7
MOs,44,ACB,27,0.0010201922720916023,0.014241301281867801,ee8b36de-779f-4dea-901f-e0141c95722b
SCm,14,RSPv,21,0.0010201580339016347,0.014241301281867801,993c7024-0abc-4028-ad30-d397ad55b084
ACAd,39,LSr,44,0.00101999725334871,0.014241301281867801,cc45c568-c3b9-4f74-836e-c87762e898c8
PPN,12,MRN,51,0.0010199053767834564,0.014241301281867801,cea755db-4eee-4138-bdd6-fc23a572f5a1
IRN,29,MV,37,0.0010198101005913186,0.014241301281867801,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
SCm,17,RSPd,13,0.0010188593688207081,0.014241301281867801,26aa51ff-968c-42e4-85c8-8ff47d19254d
AIv,15,EPd,14,0.0010188341881783192,1.0,77e6dc6a-66ed-433c-b1a2-778c914f523c
ILA,29,NPC,25,0.0010184224157755906,0.014241301281867801,4ddb8a95-788b-48d0-8a0a-66c7c796da96
VPL,56,LSv,12,0.0010176820984625667,1.0,4720c98a-a305-4fba-affb-bbfa00a724a4
MG,11,PoT,11,0.0010173441341894685,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
CA1,15,LP,24,0.0010167625125711722,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
DP,21,MOs,70,0.0010166427489086206,1.0,fb70ebf7-8175-42b0-9b7a-7c6e8612226e
VISl,19,CA1,82,0.001016107046070962,0.014241301281867801,fcd49e34-f07b-441c-b2ac-cb8c462ec5ac
IP,35,SUB,77,0.0010160409147863493,0.845948800843923,5285c561-80da-4563-8694-739da92e5dd0
PCG,16,RSPd,13,0.001015650235150285,0.9008479537598709,26aa51ff-968c-42e4-85c8-8ff47d19254d
CA1,17,MRN,76,0.001015629021633875,1.0,4a45c8ba-db6f-4f11-9403-56e06a33dfa4
NDB,22,NLL,55,0.0010145622527592702,0.014241301281867801,19b44992-d527-4a12-8bda-aa11379cb08c
VISa,35,SCs,13,0.0010140369415595595,1.0,4a45c8ba-db6f-4f11-9403-56e06a33dfa4
CA3,16,AIp,21,0.00101291201216412,0.014241301281867801,27ef44c0-acb2-4220-b776-477d0d5abd35
SGN,11,DP,22,0.001012347139544627,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
RN,54,SCs,12,0.0010109918295795328,0.014241301281867801,eacc49a9-f3a1-49f1-b87f-0972f90ee837
CP,54,SPF,11,0.0010101724107700538,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
PARN,33,IP,23,0.0010089205834850313,0.014241301281867801,c728f6fd-58e2-448d-aefb-a72c637b604c
BLA,21,PIR,31,0.0010084351404619296,0.014241301281867801,72028382-a869-4745-bacf-cb8789e16953
TTd,53,SGN,11,0.0010063076316694053,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
COPY,56,SUV,20,0.0010056971712860663,1.0,f1db6257-85ef-4385-b415-2d078ec75df2
ACAv,12,MOs,52,0.001004786563936526,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
ZI,12,VISa,22,0.0010035126349241398,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
CA1,20,PSV,21,0.0010028532342181663,0.014241301281867801,09b2c4d1-058d-4c84-9fd4-97530f85baf6
SUT,13,SUV,37,0.0010026522801714899,1.0,09394481-8dd2-4d5c-9327-f2753ede92d7
RN,36,SCm,81,0.0010023984558179943,1.0,8a3a0197-b40a-449f-be55-c00b23253bbf
LDT,18,GRN,79,0.0010016804700728743,0.014241301281867801,c958919c-2e75-435d-845d-5b62190b520e
PRP,35,GRN,45,0.0010012062712200743,0.014241301281867801,aec5d3cc-4bb2-4349-80a9-0395b76f04e2
MRN,12,SAG,30,0.0010004683601121033,1.0,19b44992-d527-4a12-8bda-aa11379cb08c
VISl,19,DG,90,0.000999785148692456,0.10548360747277426,fcd49e34-f07b-441c-b2ac-cb8c462ec5ac
NPC,25,MRN,20,0.0009994274155260819,0.014241301281867801,4ddb8a95-788b-48d0-8a0a-66c7c796da96
SCm,81,RN,36,0.0009992889180783205,1.0,8a3a0197-b40a-449f-be55-c00b23253bbf
AUDd,18,TEa,12,0.0009990784223083483,0.014241301281867801,3f859b5c-e73a-4044-b49e-34bb81e96715
PR,13,LP,11,0.0009990689389875462,1.0,e6043c7d-8f6e-4b66-8309-2ec0abac0f79
TRN,16,VISam,11,0.000998254987797491,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
CA3,13,VPM,20,0.0009982373891043795,0.014241301281867801,19e66dc9-bf9f-430b-9d6a-acfa85de6fb7
CA1,11,MRN,28,0.0009978992265953024,0.014241301281867801,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca
PO,76,MV,21,0.000995917735824412,0.014241301281867801,72cb5550-43b4-4ef0-add5-e4adfdfb5e02
FS,15,DG,33,0.000995635103140149,1.0,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0
COPY,16,PYR,90,0.0009954149470760988,0.014241301281867801,91796ceb-e314-4859-9a1f-092f85cc846a
VPL,13,RSPagl,67,0.0009942134861196416,0.014241301281867801,c557324b-b95d-414c-888f-6ee1329a2329
CP,68,ACB,14,0.0009935790750935647,0.014241301281867801,493170a6-fd94-4ee4-884f-cc018c17eeb9
CA1,19,SGN,19,0.000992247103119599,0.014241301281867801,db4df448-e449-4a6f-a0e7-288711e7a75a
MEA,24,LP,33,0.0009920551497944684,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
VISp,11,CA1,29,0.000992040643595291,0.014241301281867801,f56194bc-8215-4ae8-bc6a-89781ad8e050
MRN,26,SCs,12,0.0009913126506874148,1.0,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
COPY,56,SPIV,27,0.000990650125529613,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
SPVI,76,CA1,13,0.000988927833507558,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
IP,11,PF,42,0.0009876326345458076,0.014241301281867801,d71e565d-4ddb-42df-849e-f99cfdeced52
SUB,59,NOT,11,0.0009873442594623306,0.014241301281867801,111c1762-7908-47e0-9f40-2f2ee55b6505
CP,77,PIR,25,0.0009849597946000532,0.0669952432050093,aa20388b-9ea3-4506-92f1-3c2be84b85db
SCm,71,VISpm,46,0.000984482344783899,0.014241301281867801,bb099402-fb31-4cfd-824e-1c97530a0875
AUDv,19,AUDp,40,0.0009844203002979145,1.0,6b0b5d24-bcda-4053-a59c-beaa1fe03b8f
GRN,23,CENT3,29,0.0009837526723424216,1.0,571d3ffe-54a5-473d-a265-5dc373eb7efc
FS,15,CP,62,0.000982552087091313,0.1181639124884151,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0
AON,51,VPM,31,0.0009824898830634577,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
CUL4 5,31,PB,13,0.0009821142977537712,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
CEA,12,SSp-ll,44,0.0009818794255566465,0.014241301281867801,c7bd79c9-c47e-4ea5-aea3-74dda991b48e
VISp,33,SCm,81,0.0009817265170451873,0.7552342047111543,8a3a0197-b40a-449f-be55-c00b23253bbf
BST,21,LSc,28,0.0009817263646561348,0.014241301281867801,cef05f87-161b-4031-932c-6f47daf89698
NOD,20,PRP,27,0.0009812901642256965,0.05389974105348233,46794e05-3f6a-4d35-afb3-9165091a5a74
CP,48,CEA,18,0.0009803228080932725,0.014241301281867801,af55d16f-0e31-4073-bdb5-26da54914aa2
CA3,13,PO,120,0.0009801707591116093,1.0,19e66dc9-bf9f-430b-9d6a-acfa85de6fb7
SIM,71,PFL,15,0.0009796712235162386,0.014241301281867801,71855308-7e54-41d7-a7a4-b042e78e3b4f
Eth,32,CENT2,77,0.0009796123927220202,0.014241301281867801,56b57c38-2699-4091-90a8-aba35103155e
SPVI,19,NOD,12,0.0009787759883691648,0.0927901991890961,6c6983ef-7383-4989-9183-32b1a300d17a
CUL4 5,219,MV,37,0.000978726952261706,1.0,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
ANcr1,62,FL,22,0.0009786761725025417,0.014241301281867801,71855308-7e54-41d7-a7a4-b042e78e3b4f
ProS,12,APN,11,0.0009779117318463016,0.674865847288608,d57df551-6dcb-4242-9c72-b806cff5613a
DEC,49,PARN,22,0.0009776648716693036,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
CA1,23,VISa,31,0.0009774053324161501,0.014241301281867801,ecb5520d-1358-434c-95ec-93687ecd1396
DG,33,CP,62,0.000977164354300628,0.014241301281867801,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0
ENTl,38,PRE,28,0.000975751493129815,0.014241301281867801,1dbba733-24a4-4400-9436-53f1bd8428e8
UVU,47,IRN,41,0.0009756474685223404,0.18159949872613312,fc14c0d6-51cf-48ba-b326-56ed5a9420c3
LGd,20,SSp-bfd,58,0.000975519736491206,1.0,1a507308-c63a-4e02-8f32-3239a07dc578
SGN,30,LP,26,0.0009749518830757364,0.014241301281867801,d901aff5-2250-467a-b4a1-0cb9729df9e2
LP,33,MEA,24,0.000974480291397617,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
MRN,13,CUN,11,0.000974347667790143,1.0,948fd27b-507b-41b3-bdf8-f9f5f0af8e0b
ACAv,15,APN,14,0.000973460011700682,0.4512605822930692,a92c4b1d-46bd-457e-a1f4-414265f0e2d4
CA1,37,VISa,72,0.000973268067630153,0.014241301281867801,7f6b86f9-879a-4ea2-8531-294a221af5d0
DG,19,APN,30,0.0009726205601619808,0.014241301281867801,b52182e7-39f6-4914-9717-136db589706e
CLA,29,EPd,26,0.0009721588858011865,0.014241301281867801,81a78eac-9d36-4f90-a73a-7eb3ad7f770b
MA,17,VPM,44,0.0009717352426631121,1.0,a4a74102-2af5-45dc-9e41-ef7f5aed88be
ZI,12,MA,17,0.0009717209991473386,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
PO,20,LSr,30,0.0009708346420620239,0.4393693629033465,aad23144-0e52-4eac-80c5-c4ee2decb198
SCm,49,RSPagl,37,0.0009698541338920786,0.014241301281867801,f56194bc-8215-4ae8-bc6a-89781ad8e050
CENT3,29,CENT2,54,0.0009696388179726734,0.014241301281867801,571d3ffe-54a5-473d-a265-5dc373eb7efc
SI,23,PO,76,0.0009696190921985503,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
VPM,50,CA3,16,0.0009678644911401446,0.014241301281867801,2038e95d-64d4-4ecb-83d0-1308d3c598f8
CA1,63,CENT2,52,0.0009659432214852548,0.014241301281867801,5d6aa933-4b00-4e99-ae2d-5003657592e9
MRN,22,PRNr,48,0.0009654127904789212,0.014241301281867801,ee212778-3903-4f5b-ac4b-a72f22debf03
SI,23,MA,17,0.0009648434369269698,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
CA1,39,SGN,30,0.0009646227725472345,0.014241301281867801,d901aff5-2250-467a-b4a1-0cb9729df9e2
APN,14,LSr,37,0.000964336021576746,0.014241301281867801,a92c4b1d-46bd-457e-a1f4-414265f0e2d4
SGN,11,MG,16,0.0009641846955089562,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
VISp,40,SCm,13,0.0009640213931206266,1.0,ca4ecb4c-4b60-4723-9b9e-2c54a6290a53
POL,13,APN,19,0.0009630909437004221,1.0,0c828385-6dd6-4842-a702-c5075f5f5e81
